geo,TIME_PERIOD,rail_f_total_Nat&INT_mio_tkm,rail_length_km,rail_modal_share_pc,total_tkm,TRN_FUL,WAG_FUL,NST01_Agriculture,NST02_Mining,NST03_MetalOres,NST04_FoodProducts,NST05_Textiles,NST06_Wood,NST07_Coke_Petroleum,NST08_Chemicals,NST09_NonMetallicMinerals,NST10_Metals,NST11_Machinery,NST12_TransportEquipment,NST13_Furniture,NST14_SecondaryRawMaterials,NST15_Waste,NST16_Mail,NST17_Equipment,NST18_HouseholdGoods,NST19_EmptyContainers,NST20_OtherGoods
EL,2018,,2293.0,2.1,,,,7.0,1.0,0.0,1.0,0.0,11.0,25.0,2.0,15.0,37.0,1.0,0.0,1.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0
EL,2019,,2280.0,2.4,,,,2.0,0.0,,1.0,,10.0,6.0,1.0,16.0,48.0,1.0,,1.0,,,405.0,,,0.0,
EL,2020,,2345.0,3.1,,,,1.0,1.0,0.0,0.0,0.0,9.0,5.0,3.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0
EL,2021,,2339.0,2.9,,,,0.0,1.0,,,,7.0,3.0,1.0,21.0,28.0,0.0,,0.0,,,516.0,,,1.0,
EL,2022,,1990.0,2.3,,,,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0
EL,2023,,1822.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0
EL,2024,239.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0
ES,2008,10959.0,13353.0,4.8,,,,219.0,3.0,2181.0,9.0,0.0,518.0,311.0,105.0,63.0,1.0,14.0,2985.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.0,0.0
ES,2009,7806.0,13354.0,4.0,,,,545.0,161.0,258.0,86.0,0.0,163.0,516.0,295.0,454.0,1106.0,0.0,646.0,0.0,91.0,0.0,1.0,0.0,116.0,2534.0,0.0
ES,2010,8913.0,13853.0,4.6,,,,639.0,111.0,282.0,94.0,0.0,294.0,491.0,338.0,354.0,1361.0,1.0,650.0,0.0,109.0,0.0,1.0,0.0,127.0,2912.0,2.0
ES,2011,9451.0,13945.0,5.0,,,,722.0,368.0,185.0,97.0,0.0,379.0,399.0,393.0,255.0,1330.0,1.0,704.0,0.0,71.0,0.0,1.0,0.0,134.0,3102.0,1.0
ES,2012,9458.0,13976.0,5.3,,,,676.0,397.0,143.0,54.0,0.0,447.0,327.0,280.0,223.0,1142.0,1.0,594.0,0.0,55.0,0.0,0.0,0.0,175.0,3623.0,1.0
ES,2013,9338.0,15312.0,5.3,,,,663.0,305.0,191.0,35.0,0.0,576.0,187.0,364.0,237.0,1547.0,3.0,681.0,0.0,87.0,0.0,1.0,0.0,201.0,3628.0,0.0
ES,2014,10385.0,15182.0,5.9,,,,703.0,567.0,251.0,39.0,0.0,793.0,189.0,323.0,345.0,1566.0,4.0,816.0,0.0,104.0,0.0,0.0,0.0,853.0,3514.0,0.0
ES,2015,11028.0,15384.0,5.8,,,,796.0,591.0,143.0,45.0,0.0,809.0,227.0,455.0,261.0,1733.0,2.0,952.0,0.0,70.0,0.0,28.0,0.0,697.0,3414.0,0.0
ES,2016,10550.0,16167.0,5.3,,,,838.0,452.0,119.0,92.0,0.0,727.0,179.0,468.0,210.0,1669.0,2.0,923.0,0.0,89.0,0.0,27.0,0.0,729.0,3283.0,0.0
ES,2017,10549.0,15949.0,5.1,,,,699.0,631.0,137.0,148.0,0.0,663.0,193.0,424.0,218.0,1766.0,2.0,823.0,0.0,64.0,0.0,34.0,0.0,951.0,3367.0,0.0
ES,2018,10650.0,15449.0,5.0,,,,516.0,308.0,64.0,85.0,0.0,636.0,176.0,538.0,152.0,2438.0,2.0,556.0,0.0,69.0,0.0,105.0,0.0,777.0,3064.0,879.0
ES,2019,10710.0,16006.02,4.8,,,,544.0,173.0,27.0,49.0,219.0,609.0,169.0,589.0,141.0,2298.0,1.0,529.0,0.0,56.0,0.0,114.0,0.0,834.0,3913.0,20.0
ES,2020,8920.0,16135.36,4.1,,,,472.0,1.0,44.0,56.0,0.0,516.0,153.0,597.0,136.0,1708.0,1.0,370.0,0.0,40.0,0.0,1318.0,0.0,692.0,2183.0,276.0
ES,2021,10299.0,16280.46,4.3,,,,478.0,1.0,74.0,30.0,153.0,592.0,165.0,618.0,153.0,2253.0,2.0,282.0,0.0,37.0,0.0,142.0,1281.0,960.0,2886.0,191.0
ES,2022,10566.0,16468.426,4.4,,,,588.0,0.0,89.0,43.0,234.0,571.0,198.0,601.0,153.0,1986.0,2.0,335.0,8.0,49.0,0.0,138.0,0.0,2167.0,3170.0,232.0
ES,2023,9972.0,16113.53,4.2,,,,568.0,0.0,54.0,85.0,0.0,529.0,139.0,459.0,129.0,1844.0,1.0,444.0,0.0,27.0,0.0,105.0,0.0,712.0,4394.0,482.0
ES,2024,9349.0,,,,,,515.0,2.0,87.0,58.0,186.0,522.0,136.0,456.0,122.0,1843.0,1.0,418.0,0.0,33.0,0.0,33.0,0.0,535.0,4168.0,234.0
FI,2008,10777.0,5919.0,27.2,26357.0,0.0,26357.0,2908.0,280.0,1251.0,27.0,0.0,2683.0,541.0,1357.0,35.0,1030.0,38.0,415.0,1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2009,8872.0,5919.0,25.8,20866.0,0.0,20866.0,2508.0,223.0,1349.0,21.0,0.0,1970.0,560.0,1010.0,37.0,704.0,20.0,364.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2010,9750.0,5919.0,26.8,22772.5,0.0,22772.5,2845.0,136.0,1563.0,15.0,0.0,2089.0,544.0,1196.0,36.0,891.0,16.0,307.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2011,9395.0,5944.0,27.6,22111.0,0.0,22111.0,2519.0,19.0,1789.0,9.0,0.0,2023.0,463.0,1410.0,27.0,867.0,20.0,173.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2012,9275.0,5944.0,28.6,22271.0,0.0,22271.0,2559.0,17.0,1470.0,8.0,0.0,1990.0,467.0,1704.0,24.0,835.0,17.0,116.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2013,9470.0,5944.0,30.1,22951.5,0.0,22951.5,2584.0,82.0,1882.0,5.0,0.0,1813.0,467.0,1632.0,40.0,751.0,14.0,125.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2014,9597.0,5944.0,30.7,23302.5,0.0,23302.5,2570.0,138.0,2264.0,5.0,0.0,1726.0,412.0,1620.0,28.0,714.0,12.0,37.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2015,8468.0,5923.0,27.0,20930.0,0.0,20930.0,2504.0,130.0,1721.0,5.0,0.0,1756.0,344.0,1143.0,28.0,778.0,16.0,17.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2016,9456.0,5926.0,26.8,22796.0,0.0,22796.0,2704.0,158.0,2343.0,6.0,0.0,1820.0,339.0,1133.0,50.0,844.0,15.0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2017,10362.0,5926.0,27.3,24362.5,0.0,24362.5,2843.0,64.0,2736.0,6.0,0.0,1924.0,309.0,1394.0,25.0,957.0,15.0,15.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2018,11175.0,5926.0,29.0,25230.0,0.0,25230.0,3122.0,509.0,2669.0,6.0,0.0,2055.0,293.0,1401.0,12.0,902.0,17.0,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2019,10271.0,5923.0,26.9,23497.5,0.0,23497.5,3115.0,550.0,1937.0,5.0,0.0,1886.0,299.0,1469.0,8.0,767.0,18.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2020,10137.0,5918.0,25.9,23251.5,0.0,23251.5,3055.0,181.0,2020.0,2.0,0.0,1766.0,346.0,1631.0,12.0,849.0,22.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
FI,2021,10750.0,5918.0,26.9,23813.5,,23813.5,3359.0,619.0,1897.0,2.0,0.0,1945.0,349.0,1604.0,8.0,908.0,36.0,21.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0
FI,2022,8844.0,5918.0,22.5,0.0,0.0,0.0,3687.0,289.0,525.0,1.0,0.0,1808.0,325.0,1373.0,3.0,747.0,19.0,22.0,0.0,38.0,0.0,0.0,0.0,0.0,8.0,0.0
FI,2023,7869.0,5915.0,22.0,17467.5,0.0,17467.5,3716.0,0.0,317.0,0.0,0.0,1697.0,93.0,1205.0,1.0,677.0,25.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,120.0,0.0
FI,2024,8226.0,,,17433.0,0.0,17433.0,3799.0,0.0,415.0,0.0,0.0,1880.0,98.0,1007.0,111.0,711.0,20.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,145.0,0.0
FR,2008,40436.0,31274.0,11.5,,,,3805.0,1019.0,4738.0,2876.0,6.0,730.0,2248.0,3523.0,1855.0,6247.0,104.0,1720.0,15.0,869.0,0.0,319.0,4.0,400.0,9178.0,780.0
FR,2009,32129.0,31172.0,10.6,,,,4048.0,683.0,3175.0,2254.0,3.0,985.0,2328.0,2806.0,1767.0,4037.0,41.0,1127.0,5.0,598.0,0.0,207.0,0.0,1102.0,5747.0,1216.0
FR,2010,29965.0,30568.0,9.5,,,,3353.0,893.0,2104.0,1806.0,2.0,985.0,2013.0,2713.0,2836.0,4329.0,50.0,941.0,0.0,594.0,0.0,1318.0,0.0,1497.0,4508.0,24.0
FR,2011,34202.0,30637.0,10.8,,,,4512.0,605.0,2740.0,2410.0,0.0,587.0,1861.0,2486.0,2407.0,4691.0,55.0,1040.0,0.0,531.0,0.0,87.0,0.0,4301.0,5855.0,32.0
FR,2012,32539.0,30814.0,10.8,,,,3525.0,492.0,1983.0,2368.0,0.0,578.0,1787.0,2195.0,2617.0,4258.0,49.0,1270.0,49.0,442.0,0.0,120.0,0.0,4162.0,6327.0,315.0
FR,2013,32230.0,30551.0,10.6,,,,3787.0,662.0,2442.0,2282.0,0.0,606.0,2123.0,2480.0,1706.0,4139.0,33.0,1667.0,45.0,397.0,0.0,4.0,0.0,4525.0,5320.0,11.0
FR,2014,32596.0,29568.0,10.8,,,,3208.0,571.0,2111.0,2278.0,1.0,340.0,2144.0,2637.0,1742.0,4646.0,57.0,1778.0,55.0,388.0,0.0,141.0,0.0,5133.0,5291.0,77.0
FR,2015,36328.0,29041.0,12.3,,,,3556.0,685.0,2145.0,2101.0,1.0,313.0,2387.0,2675.0,1830.0,4807.0,48.0,1504.0,136.0,366.0,0.0,128.0,0.0,4143.0,9479.0,27.0
FR,2016,34714.0,28597.0,11.5,,,,2512.0,609.0,1635.0,1468.0,2.0,317.0,2388.0,2675.0,1935.0,4800.0,46.0,2310.0,266.0,352.0,0.0,93.0,0.0,3119.0,10132.0,55.0
FR,2017,35481.0,28779.367,11.1,,,,2415.0,752.0,1883.0,2177.0,0.0,332.0,2449.0,2627.0,1857.0,4815.0,30.0,1848.0,0.0,336.0,0.0,209.0,0.0,4948.0,8675.0,127.0
FR,2018,33850.0,28253.0,10.5,,,,2084.0,662.0,2592.0,2190.0,0.0,470.0,2393.0,2342.0,1945.0,4715.0,20.0,1335.0,0.0,329.0,0.0,260.0,0.0,4203.0,8218.0,91.0
FR,2019,33909.0,28142.0,10.2,,,,2033.0,237.0,1575.0,1979.0,0.0,223.0,1897.0,2187.0,2624.0,4378.0,12.0,1266.0,1.0,282.0,0.0,983.0,0.0,4781.0,7633.0,1817.0
FR,2020,31297.0,27892.0,9.8,,,,2658.0,134.0,1881.0,1862.0,1.0,285.0,1775.0,2065.0,1461.0,3935.0,15.0,645.0,3.0,267.0,0.0,798.0,0.0,4391.0,7201.0,1919.0
FR,2021,35770.0,27736.0,10.6,,,,2021.0,138.0,2279.0,1961.0,0.0,409.0,2051.0,2252.0,2302.0,5018.0,22.0,478.0,1.0,291.0,0.0,162.0,0.0,3505.0,11384.0,1498.0
FR,2022,35282.0,27624.0,10.6,,,,2233.0,99.0,2062.0,2233.0,0.0,287.0,1847.0,2133.0,2260.0,4608.0,26.0,476.0,6.0,262.0,0.0,758.0,0.0,2832.0,10839.0,2321.0
FR,2023,29399.0,27617.0,9.2,,,,2778.0,61.0,1847.0,1790.0,0.0,131.0,1697.0,1749.0,1621.0,3796.0,22.0,568.0,1.0,203.0,0.0,537.0,0.0,2150.0,8091.0,2356.0
FR,2024,32249.0,,,,,,3205.0,64.0,1836.0,1865.0,0.0,142.0,1853.0,1896.0,1391.0,4141.0,23.0,482.0,0.0,239.0,0.0,149.0,0.0,2665.0,9817.0,2481.0
HR,2008,3312.0,2722.0,22.6,,,,388.0,187.0,508.0,154.0,0.0,134.0,363.0,470.0,236.0,409.0,13.0,17.0,1.0,155.0,0.0,22.0,0.0,4.0,250.0,0.0
HR,2009,2641.0,2722.0,22.1,,,,505.0,72.0,447.0,90.0,0.0,84.0,339.0,310.0,171.0,333.0,10.0,19.0,0.0,77.0,0.0,15.0,0.0,5.0,163.0,0.0
HR,2010,2618.0,2722.0,22.8,,,,486.0,57.0,304.0,100.0,0.0,85.0,334.0,463.0,164.0,281.0,9.0,17.0,0.0,95.0,0.0,20.0,0.0,7.0,194.0,0.0
HR,2011,2438.0,2722.0,22.4,7116.0,0.0,0.0,322.0,82.0,390.0,124.0,1.0,68.0,273.0,436.0,161.0,256.0,7.0,13.0,0.0,115.0,0.0,17.0,0.0,9.0,164.0,0.0
HR,2012,2332.0,2722.0,22.2,6710.0,0.0,0.0,330.0,133.0,472.0,152.0,1.0,51.0,266.0,332.0,125.0,226.0,6.0,8.0,0.0,77.0,0.0,12.0,0.0,9.0,132.0,0.0
HR,2013,2086.0,2722.0,19.8,6373.5,0.0,0.0,292.0,52.0,421.0,126.0,1.0,45.0,234.0,314.0,113.0,221.0,8.0,22.0,0.0,74.0,0.0,13.0,0.0,9.0,145.0,0.0
HR,2014,2119.0,2604.0,20.4,6254.5,0.0,0.0,279.0,198.0,323.0,153.0,1.0,31.0,287.0,286.0,103.0,206.0,6.0,18.0,0.0,63.0,0.0,15.0,0.0,2.0,149.0,0.0
HR,2015,2184.0,2604.0,19.4,6061.5,0.0,0.0,209.0,343.0,505.0,97.0,1.0,24.0,280.0,288.0,36.0,187.0,5.0,11.0,0.0,81.0,0.0,11.0,0.0,0.0,105.0,0.0
HR,2016,2160.0,2604.0,19.1,5197.0,0.0,0.0,286.0,130.0,291.0,128.0,0.0,23.0,221.0,272.0,75.0,185.0,8.0,12.0,0.0,38.0,0.0,19.0,0.0,0.0,183.0,0.0
HR,2017,2592.0,2604.0,21.3,6995.5,0.0,0.0,396.0,220.0,383.0,143.0,1.0,17.0,319.0,310.0,77.0,135.0,5.0,10.0,0.0,44.0,0.0,20.0,0.0,0.0,249.0,183.0
HR,2018,2743.0,2604.0,21.5,7217.0,0.0,0.0,424.0,166.0,428.0,111.0,0.0,16.0,377.0,252.0,73.0,182.0,5.0,7.0,0.0,52.0,0.0,15.0,0.0,0.0,322.0,124.0
HR,2019,2911.0,2617.0,24.1,8680.0,0.0,0.0,615.0,148.0,633.0,106.0,1.0,29.0,383.0,216.0,84.0,155.0,10.0,6.0,0.0,49.0,0.0,15.0,0.0,0.0,461.0,0.0
HR,2020,3279.0,2617.0,25.3,9135.5,0.0,0.0,798.0,180.0,694.0,81.0,13.0,52.0,332.0,198.0,81.0,106.0,24.0,3.0,0.0,73.0,0.0,9.0,0.0,199.0,415.0,22.0
HR,2021,3172.0,2617.0,23.8,9174.0,0.0,0.0,779.0,240.0,544.0,58.0,2.0,36.0,284.0,155.0,106.0,134.0,8.0,4.0,1.0,109.0,0.0,10.0,0.0,252.0,450.0,2.0
HR,2022,3529.0,2617.0,25.8,9893.0,0.0,0.0,813.0,315.0,685.0,68.0,3.0,32.0,296.0,106.0,128.0,122.0,9.0,4.0,2.0,82.0,0.0,19.0,0.0,287.0,549.0,8.0
HR,2023,3145.0,2617.0,22.7,9107.0,0.0,0.0,734.0,340.0,436.0,45.0,2.0,16.0,341.0,58.0,110.0,120.0,6.0,1.0,1.0,54.0,0.0,21.0,0.0,126.0,691.0,44.0
HR,2024,3293.0,,,9482.5,0.0,0.0,898.0,357.0,286.0,74.0,3.0,22.0,357.0,58.0,112.0,78.0,7.0,4.0,2.0,73.0,0.0,17.0,0.0,105.0,823.0,20.0
HU,2008,9874.0,7813.0,25.1,,,,297.0,17.0,1014.0,127.0,20.0,486.0,554.0,620.0,752.0,970.0,19.0,293.0,814.0,129.0,153.0,182.0,150.0,221.0,0.0,2079.0
HU,2009,7673.0,7390.0,24.1,,,,472.0,640.0,917.0,87.0,1.0,419.0,447.0,632.0,155.0,701.0,54.0,128.0,3.0,187.0,0.0,72.0,0.0,9.0,697.0,1079.0
HU,2010,8809.0,7352.0,27.1,,,,516.0,665.0,1367.0,95.0,0.0,464.0,601.0,571.0,99.0,589.0,54.0,135.0,4.0,306.0,0.0,55.0,0.0,0.0,880.0,1233.0
HU,2011,9118.0,7486.5,28.5,,,,648.0,487.0,1408.0,117.0,1.0,286.0,510.0,554.0,87.0,876.0,72.0,111.0,2.0,81.0,,72.0,,3.0,1253.0,956.0
HU,2012,9230.0,7486.2,29.8,,,,595.0,552.0,1509.0,111.0,1.0,267.0,481.0,577.0,79.0,1028.0,48.0,100.0,1.0,77.0,0.0,43.0,0.0,6.0,974.0,757.0
HU,2013,9722.0,7356.7,30.7,,,,1211.0,716.0,1604.0,118.0,2.0,353.0,964.0,744.0,95.0,1398.0,96.0,144.0,12.0,97.0,,58.0,0.0,12.0,824.0,1272.0
HU,2014,10158.0,7209.0,31.1,,,,1232.0,695.0,1649.0,106.0,4.0,321.0,1150.0,691.0,90.0,1168.0,88.0,131.0,6.0,109.0,,20.0,0.0,21.0,878.0,1800.0
HU,2015,10010.0,7197.0,29.5,,,,1231.0,818.0,1604.0,109.0,3.0,259.0,1056.0,816.0,239.0,818.0,66.0,196.0,4.0,89.0,,12.0,0.0,89.0,1026.0,1574.0
HU,2016,10528.0,7811.0,28.6,,,,1327.0,792.0,1561.0,104.0,6.0,342.0,1085.0,881.0,151.0,1064.0,80.0,230.0,4.0,83.0,,17.0,0.0,53.0,1113.0,1635.0
HU,2017,13356.0,7955.0,32.6,,,,2617.0,757.0,3083.0,108.0,7.0,398.0,855.0,927.0,202.0,870.0,369.0,313.0,27.0,98.0,0.0,11.0,670.0,830.0,450.0,764.0
HU,2018,10584.0,7732.0,27.0,,,,1571.0,768.0,1944.0,134.0,3.0,487.0,693.0,831.0,173.0,800.0,74.0,462.0,1.0,93.0,,12.0,0.0,0.0,1135.0,1403.0
HU,2019,10625.0,7743.0,26.5,,,,1434.0,600.0,1695.0,169.0,3.0,324.0,729.0,853.0,153.0,557.0,57.0,459.0,2.0,248.0,,14.0,665.0,739.0,661.0,1263.0
HU,2020,11595.0,7787.0,29.2,,,,1849.0,568.0,1752.0,111.0,7.0,479.0,692.0,802.0,145.0,407.0,46.0,614.0,1.0,218.0,,24.0,778.0,8.0,588.0,2506.0
HU,2021,11347.0,7889.0,26.4,,,,1823.0,598.0,1562.0,191.0,2.0,492.0,703.0,744.0,144.0,451.0,112.0,676.0,1.0,216.0,,17.0,734.0,12.0,1184.0,1684.0
HU,2022,11351.0,7907.0,26.6,,,,1515.0,585.0,1809.0,192.0,1.0,505.0,701.0,612.0,168.0,369.0,23.0,693.0,0.0,189.0,0.0,5.0,640.0,202.0,1246.0,1894.0
HU,2023,10460.0,7437.0,25.2,,,,1719.0,531.0,1248.0,218.0,2.0,140.0,670.0,708.0,163.0,392.0,50.0,720.0,4.0,188.0,0.0,45.0,598.0,248.0,954.0,1863.0
HU,2024,10397.0,,,,,,1821.0,499.0,1043.0,63.0,0.0,166.0,639.0,636.0,289.0,283.0,34.0,670.0,0.0,229.0,0.0,40.0,0.0,243.0,1045.0,2696.0
IE,2008,103.0,1835.0,0.7,,,,13.0,0.0,65.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2009,79.0,1835.0,0.8,355.0,355.0,0.0,7.0,0.0,58.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2010,92.0,1835.0,0.9,330.0,330.0,0.0,18.0,0.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2011,105.0,1839.0,1.2,358.0,358.0,0.0,23.0,0.0,31.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2012,91.0,1839.0,1.0,329.0,329.0,,14.0,0.0,30.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2013,99.0,2045.0,1.1,344.0,344.0,,17.0,0.0,30.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2014,100.0,2045.0,1.1,339.0,339.0,,17.0,0.0,30.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2015,96.0,2045.0,1.0,318.0,318.0,,21.0,0.0,25.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2016,101.0,2045.0,0.9,341.0,341.0,,16.0,0.0,28.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2017,100.0,2045.0,0.9,323.0,323.0,,17.0,0.0,24.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2018,89.0,2045.0,0.8,302.5,302.5,,15.0,0.0,25.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2019,72.0,2045.0,0.6,209.0,209.0,,16.0,0.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2020,74.0,2045.0,0.8,261.5,261.5,,13.0,0.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2021,70.0,2045.0,0.6,242.5,242.5,,17.0,0.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2022,81.0,2045.0,0.7,250.0,250.0,0.0,17.0,0.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2023,76.0,2045.0,0.7,210.0,210.0,0.0,15.0,0.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IE,2024,67.0,,,144.0,144.0,0.0,15.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT,2008,23831.0,16529.0,11.3,42903.0,36501.5,6392.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IT,2009,17791.0,16686.0,9.2,39250.5,28022.5,4048.5,511.0,12.0,788.0,1093.0,9.0,733.0,542.0,681.0,179.0,2189.0,62.0,572.0,6.0,482.0,0.0,378.0,0.0,124.0,7871.0,0.0
IT,2010,18616.0,16704.0,9.2,39791.5,28741.0,2970.5,499.0,0.0,822.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,7194.0,0.0
IT,2011,19787.0,16726.0,11.2,48105.5,37695.5,2102.0,490.0,7.0,965.0,1339.0,166.0,806.0,550.0,700.0,226.0,2489.0,112.0,490.0,44.0,391.0,0.0,262.0,0.0,134.0,8107.0,0.0
IT,2012,20244.0,16742.0,12.7,,37571.5,2330.5,376.0,4.0,912.0,1450.0,46.0,743.0,502.0,612.0,202.0,2180.0,113.0,497.0,47.0,433.0,0.0,293.0,0.0,169.0,8269.0,0.0
IT,2013,19037.0,16752.0,11.8,47894.0,38598.5,2118.0,555.0,0.0,598.0,1504.0,0.0,545.0,452.0,589.0,168.0,2755.0,107.0,481.0,325.0,0.0,0.0,0.0,0.0,728.0,7953.0,0.0
IT,2014,20157.0,16722.0,13.2,48935.5,39806.5,2043.0,1068.0,0.0,991.0,1220.0,102.0,449.0,467.0,612.0,235.0,2727.0,26.0,469.0,0.0,386.0,0.0,386.0,0.0,1067.0,7748.0,85.0
IT,2015,20781.0,16724.0,13.4,,39717.5,,703.0,76.0,891.0,1261.0,94.0,442.0,458.0,803.0,202.0,2669.0,40.0,519.0,0.0,383.0,0.0,385.0,0.0,1592.0,7704.0,87.0
IT,2016,22712.0,16788.0,14.7,57328.5,54260.0,3068.5,866.0,62.0,642.0,1435.0,91.0,447.0,424.0,1011.0,208.0,3929.0,53.0,611.0,65.0,510.0,0.0,342.0,0.0,1140.0,10461.0,82.0
IT,2017,22335.0,16787.0,13.6,,53715.5,3235.0,1036.0,96.0,644.0,1453.0,76.0,500.0,415.0,1092.0,233.0,3859.0,72.0,639.0,59.0,450.0,0.0,273.0,2.0,2056.0,9069.0,40.0
IT,2018,22070.0,16781.0,13.1,,53770.5,,1579.0,90.0,628.0,1386.0,55.0,478.0,477.0,1092.0,217.0,3533.0,56.0,866.0,64.0,419.0,0.0,286.0,12.0,1551.0,8999.0,0.0
IT,2019,21309.0,16779.0,11.9,,52408.0,3561.0,1260.0,61.0,630.0,1529.0,52.0,497.0,502.0,1116.0,197.0,2964.0,82.0,930.0,52.0,415.0,0.0,284.0,66.0,991.0,9355.0,12.0
IT,2020,20750.0,16782.0,12.0,54523.5,50587.0,3936.0,1144.0,65.0,572.0,1518.0,49.0,515.0,410.0,1311.0,197.0,2370.0,91.0,854.0,45.0,407.0,0.0,240.0,63.0,1129.0,9313.0,54.0
IT,2021,24262.0,16832.0,12.6,,57145.5,,1397.0,69.0,690.0,1648.0,60.0,557.0,488.0,1281.0,209.0,2940.0,87.0,1038.0,65.0,457.0,0.0,283.0,84.0,1345.0,10638.0,63.0
IT,2022,24330.0,16829.0,12.4,,58968.0,4950.0,1571.0,131.0,651.0,1691.0,44.0,421.0,476.0,1145.0,533.0,2631.0,76.0,1361.0,54.0,461.0,0.0,261.0,97.0,1309.0,11156.0,61.0
IT,2023,22693.0,16832.0,12.0,,54494.5,4440.5,1510.0,269.0,418.0,1456.0,38.0,342.0,222.0,859.0,279.0,2980.0,122.0,1342.0,65.0,602.0,0.0,201.0,91.0,358.0,11539.0,2.0
