STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,consign,Type of consignment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2009,,79,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2010,,92,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2011,,105,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2012,,91,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2013,,99,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2014,,100,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2015,,96,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2016,,101,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2017,,100,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2018,,89,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2019,,72,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2020,,74,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2021,,70,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2022,,81,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2023,,76,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IE,Ireland,2024,,67,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2008,,17036,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2009,,12838,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2010,,12664,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2011,,15205,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2012,,15195,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2013,,15930,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2014,,16620,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2015,,16787,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2016,,21609,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2017,,20542,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2018,,19579,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2019,,19145,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2020,,19135,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2021,,21859,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2022,,22552,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2023,,21162,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),IT,Italy,2024,,21861,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2008,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2009,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2010,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),LT,Lithuania,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2017,,165,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2018,,109,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2019,,126,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2020,,127,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),ME,Montenegro,2022,,189,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2009,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),MK,North Macedonia,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2008,,33457,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2009,,9403,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2010,,35186,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2011,,39211,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2012,,38598,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2013,,40901,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2014,,40645,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2015,,40787,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2016,,40662,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2017,,46203,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2018,,50254,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2019,,46657,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2020,,44153,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2021,,46827,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2022,,51986,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2023,,53639,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),PL,Poland,2024,,49279,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2008,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2009,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2010,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),RO,Romania,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2008,,11643,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2009,,9493,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2010,,11296,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2011,,10245,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2012,,9917,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,MIO_TKM,Million tonne-kilometre (TKM),SE,Sweden,2013,,9098,,,,,
