STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2015,,8652,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2016,,9383,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2017,,9314,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2018,,9097,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2019,,8512,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2020,,8615,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2021,,6936,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2022,,7759,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2023,,6756,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,DK,Denmark,2024,,6443,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2008,,52752,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2009,,45954,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2010,,46705,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2011,,48378,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2012,,44725,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2013,,43682,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2014,,36289,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2015,,28026,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2016,,25364,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2017,,27256,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2018,,27813,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2019,,21341,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2020,,15801,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2021,,23306,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2022,,17713,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2023,,10106,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EE,Estonia,2024,,6792,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2008,,4253,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2009,,3377,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2010,,3982,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2011,,2702,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2012,,2272,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2013,,1980,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2014,,2143,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2015,,1404,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2016,,1094,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2017,,1328,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2018,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2019,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2020,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2021,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2022,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2023,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,EL,Greece,2024,,583,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2008,,26856,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2009,,21087,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2010,,21578,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2011,,23899,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2012,,24903,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2013,,24949,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2014,,28436,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2015,,28960,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2016,,26504,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2017,,27654,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2018,,27161,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2019,,26268,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2020,,22254,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2021,,24716,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2022,,24895,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2023,,23890,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,ES,Spain,2024,,21834,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2008,,41937,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2009,,32860,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2010,,35795,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2011,,34827,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2012,,35267,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2013,,36433,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2014,,37008,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2015,,33392,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2016,,36162,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2017,,38468,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2018,,40721,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2019,,38464,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2020,,38406,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2021,,40180,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2022,,31229,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2023,,27066,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FI,Finland,2024,,26640,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2008,,108536,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2009,,86126,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2010,,85045,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2011,,91789,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2012,,87539,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2013,,92712,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2014,,90826,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2015,,102743,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2016,,95913,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2017,,97824,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2018,,87855,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2019,,90211,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2020,,82220,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2021,,93874,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2022,,88651,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2023,,75849,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,FR,France,2024,,78289,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2008,,14851,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2009,,11651,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2010,,12203,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2011,,11794,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2012,,11088,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2013,,10661,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2014,,10390,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2015,,9939,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2016,,9985,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2017,,12178,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2018,,13444,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2019,,14449,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2020,,14992,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2021,,15176,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2022,,16257,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2023,,15069,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HR,Croatia,2024,,15672,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2008,,51543,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2009,,42277,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2010,,45794,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2011,,47424,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2012,,46884,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2013,,49085,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2014,,50593,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2015,,50333,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2016,,50047,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2017,,52682,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2018,,52471,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2019,,52270,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2020,,51892,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2021,,51031,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2022,,51696,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2023,,45762,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,HU,Hungary,2024,,45708,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2008,,717,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2009,,631,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2010,,568,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2011,,611,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2012,,567,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2013,,589,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2014,,578,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2015,,540,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2016,,581,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2017,,546,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2018,,516,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2019,,346,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2020,,449,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2021,,415,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2022,,419,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2023,,344,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IE,Ireland,2024,,221,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2008,,95810,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2009,,76336,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2010,,84435,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2011,,91811,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2012,,88505,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2013,,87960,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2014,,90862,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2015,,92273,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2016,,92949,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2017,,94287,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2018,,97197,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2019,,94295,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2020,,90529,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2021,,104213,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2022,,104542,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2023,,95865,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,IT,Italy,2024,,94604,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2008,,1843,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2009,,1160,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2010,,1214,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2011,,1172,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2012,,1168,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2013,,1037,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2014,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2015,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2016,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2017,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2018,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2019,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2020,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2021,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2022,,1216,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2023,,1062,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LI,Liechtenstein,2024,,810,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2008,,54970,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2009,,42669,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2010,,48061,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2011,,52330,,,,,
dataflow,ESTAT:RAIL_GO_TOTAL(1.0),Goods transported,A,Annual,THS_T,Thousand tonnes,LT,Lithuania,2012,,49377,,,,,
